date_raw,price_raw,volume_raw,case,date,price,volume,log_return,percent_return,absolute_return,big_move,rolling_average_14,rolling_volatility_30
Jun 05 2025 01: +0,10.941,2703,Operation Breakout Weapon Case,2025-06-05,10.941,2703,0.00632652364581039,0.632652364581039,0.00632652364581039,False,10.150071428571431,33.96398323021458
Jun 06 2025 01: +0,10.988,2636,Operation Breakout Weapon Case,2025-06-06,10.988,2636,0.004286567738374497,0.42865677383744966,0.004286567738374497,False,10.256,32.72124122663343
Jun 07 2025 01: +0,11.05,3092,Operation Breakout Weapon Case,2025-06-07,11.05,3092,0.005626659730734503,0.5626659730734503,0.005626659730734503,False,10.36057142857143,31.173057440806033
Jun 08 2025 01: +0,10.894,2076,Operation Breakout Weapon Case,2025-06-08,10.894,2076,-0.014218249002279137,-1.4218249002279137,0.014218249002279137,False,10.445285714285715,27.29684325567263
Jun 09 2025 01: +0,10.52,1841,Operation Breakout Weapon Case,2025-06-09,10.52,1841,-0.034933971651918964,-3.4933971651918965,0.034933971651918964,False,10.510571428571428,30.406845067113718
Jun 10 2025 01: +0,10.731,1825,Operation Breakout Weapon Case,2025-06-10,10.731,1825,0.019858541635426656,1.9858541635426656,0.019858541635426656,False,10.580642857142859,30.370309437810857
Jun 11 2025 01: +0,10.701,1726,Operation Breakout Weapon Case,2025-06-11,10.701,1726,-0.0027995539001261847,-0.2799553900126185,0.0027995539001261847,False,10.634642857142856,27.571797394143832
Jun 12 2025 01: +0,10.811,1728,Operation Breakout Weapon Case,2025-06-12,10.811,1728,0.010226939265770162,1.0226939265770163,0.010226939265770162,False,10.6815,27.508692823140535
Jun 13 2025 01: +0,11.062,1857,Operation Breakout Weapon Case,2025-06-13,11.062,1857,0.022951677261851936,2.2951677261851935,0.022951677261851936,False,10.74092857142857,27.88686783456466
Jun 14 2025 01: +0,11.198,2514,Operation Breakout Weapon Case,2025-06-14,11.198,2514,0.012219379354215425,1.2219379354215425,0.012219379354215425,False,10.794071428571428,27.658916814398633
Jun 15 2025 01: +0,10.922,1606,Operation Breakout Weapon Case,2025-06-15,10.922,1606,-0.02495608719673957,-2.495608719673957,0.02495608719673957,False,10.835714285714285,29.132631983520767
Jun 16 2025 01: +0,10.92,1645,Operation Breakout Weapon Case,2025-06-16,10.92,1645,-0.00018313341320303994,-0.018313341320303992,0.00018313341320303994,False,10.872214285714287,29.129525006062124
Jun 17 2025 01: +0,10.78,1387,Operation Breakout Weapon Case,2025-06-17,10.78,1387,-0.012903404835907954,-1.2903404835907955,0.012903404835907954,False,10.885000000000002,29.702538515866177
Jun 18 2025 01: +0,10.692,1879,Operation Breakout Weapon Case,2025-06-18,10.692,1879,-0.008196767204178402,-0.8196767204178402,0.008196767204178402,False,10.872142857142856,29.71130999647254
Jun 19 2025 01: +0,10.776,1611,Operation Breakout Weapon Case,2025-06-19,10.776,1611,0.007825640831390368,0.7825640831390368,0.007825640831390368,False,10.860357142857142,29.5658509890376
Jun 20 2025 01: +0,10.752,1726,Operation Breakout Weapon Case,2025-06-20,10.752,1726,-0.002229655327269092,-0.22296553272690922,0.002229655327269092,False,10.8435,29.060470696981223
Jun 21 2025 01: +0,10.824,1974,Operation Breakout Weapon Case,2025-06-21,10.824,1974,0.006674107087693218,0.6674107087693217,0.006674107087693218,False,10.827357142857142,28.011325207502964
Jun 22 2025 01: +0,10.633,1717,Operation Breakout Weapon Case,2025-06-22,10.633,1717,-0.017803518199537856,-1.7803518199537856,0.017803518199537856,False,10.808714285714286,28.858030877410716
Jun 23 2025 01: +0,10.335,1443,Operation Breakout Weapon Case,2025-06-23,10.335,1443,-0.0284261795352174,-2.84261795352174,0.0284261795352174,False,10.7955,30.89405642307871
Jun 24 2025 01: +0,10.47,1741,Operation Breakout Weapon Case,2025-06-24,10.47,1741,0.012977831748713815,1.2977831748713815,0.012977831748713815,False,10.776857142857143,30.9079515844732
Jun 25 2025 01: +0,10.402,1724,Operation Breakout Weapon Case,2025-06-25,10.402,1724,-0.006515929531564865,-0.6515929531564866,0.006515929531564865,False,10.7555,30.724082675799224
Jun 26 2025 01: +0,10.374,2007,Operation Breakout Weapon Case,2025-06-26,10.374,2007,-0.0026954194216721,-0.26954194216721,0.0026954194216721,False,10.724285714285713,30.45426614263935
Jun 27 2025 01: +0,10.501,2493,Operation Breakout Weapon Case,2025-06-27,10.501,2493,0.0121678147946478,1.21678147946478,0.0121678147946478,False,10.684214285714285,30.007839596927706
Jun 28 2025 01: +0,10.756,3397,Operation Breakout Weapon Case,2025-06-28,10.756,3397,0.02399324768276209,2.399324768276209,0.02399324768276209,False,10.652642857142856,30.273983091046023
Jun 29 2025 01: +0,10.725,2291,Operation Breakout Weapon Case,2025-06-29,10.725,2291,-0.0028862735925375784,-0.2886273592537578,0.0028862735925375784,False,10.638571428571428,30.25309689266059
Jun 30 2025 01: +0,11.096,2313,Operation Breakout Weapon Case,2025-06-30,11.096,2313,0.034007218198449894,3.4007218198449896,0.034007218198449894,False,10.651142857142856,31.56301104506889
Jul 01 2025 01: +0,10.966,1785,Operation Breakout Weapon Case,2025-07-01,10.966,1785,-0.011785106030673786,-1.1785106030673786,0.011785106030673786,False,10.664428571428571,31.601645411414285
Jul 02 2025 01: +0,11.111,2190,Operation Breakout Weapon Case,2025-07-02,11.111,2190,0.013136031620015046,1.3136031620015045,0.013136031620015046,False,10.694357142857143,31.80132601957618
Jul 03 2025 01: +0,11.038,2595,Operation Breakout Weapon Case,2025-07-03,11.038,2595,-0.006591743584562096,-0.6591743584562096,0.006591743584562096,False,10.713071428571428,31.396989653038716
Jul 04 2025 01: +0,11.308,2681,Operation Breakout Weapon Case,2025-07-04,11.308,2681,0.024166574814034364,2.4166574814034365,0.024166574814034364,False,10.752785714285713,31.296019915292018
Jul 05 2025 01: +0,11.061,2080,Operation Breakout Weapon Case,2025-07-05,11.061,2080,-0.0220850319112267,-2.20850319112267,0.0220850319112267,False,10.769714285714286,32.27660711380103
Jul 06 2025 01: +0,11.037,2345,Operation Breakout Weapon Case,2025-07-06,11.037,2345,-0.002172143129370019,-0.2172143129370019,0.002172143129370019,False,10.79857142857143,32.25642080024621
Jul 07 2025 01: +0,10.988,2335,Operation Breakout Weapon Case,2025-07-07,10.988,2335,-0.004449496557719661,-0.4449496557719661,0.004449496557719661,False,10.845214285714286,32.23249966641916
Jul 08 2025 01: +0,11.058,2219,Operation Breakout Weapon Case,2025-07-08,11.058,2219,0.006350379682713876,0.6350379682713876,0.006350379682713876,False,10.887214285714284,31.902378633230015
Jul 09 2025 01: +0,11.225,2611,Operation Breakout Weapon Case,2025-07-09,11.225,2611,0.01498928571257681,1.498928571257681,0.01498928571257681,False,10.946,29.592650553038695
Jul 10 2025 01: +0,11.169,2190,Operation Breakout Weapon Case,2025-07-10,11.169,2190,-0.005001350069628326,-0.5001350069628325,0.005001350069628326,False,11.002785714285716,28.985785348376897
Jul 11 2025 01: +0,11.302,2707,Operation Breakout Weapon Case,2025-07-11,11.302,2707,0.01183761764896197,1.1837617648961969,0.01183761764896197,False,11.06,29.172145027411027
Jul 12 2025 01: +0,11.621,3166,Operation Breakout Weapon Case,2025-07-12,11.621,3166,0.027834105033085206,2.7834105033085206,0.027834105033085206,False,11.121785714285716,30.430030093969012
Jul 13 2025 01: +0,11.585,2408,Operation Breakout Weapon Case,2025-07-13,11.585,2408,-0.0031026483563971244,-0.31026483563971247,0.0031026483563971244,False,11.183214285714287,29.560849275755313
