date,price,volume,case
Jun 28 2018 01: +0,0.03,3770,Operation Breakout Weapon Case
Jun 29 2018 01: +0,0.03,3160,Operation Breakout Weapon Case
Jun 30 2018 01: +0,0.03,3972,Operation Breakout Weapon Case
Jul 01 2018 01: +0,0.03,3937,Operation Breakout Weapon Case
Jul 02 2018 01: +0,0.03,3501,Operation Breakout Weapon Case
Jul 03 2018 01: +0,0.03,3180,Operation Breakout Weapon Case
Jul 04 2018 01: +0,0.03,4273,Operation Breakout Weapon Case
Jul 05 2018 01: +0,0.03,4062,Operation Breakout Weapon Case
Jul 06 2018 01: +0,0.03,3883,Operation Breakout Weapon Case
Jul 07 2018 01: +0,0.03,4471,Operation Breakout Weapon Case
Jul 08 2018 01: +0,0.03,4774,Operation Breakout Weapon Case
Jul 09 2018 01: +0,0.03,4350,Operation Breakout Weapon Case
Jul 10 2018 01: +0,0.03,4286,Operation Breakout Weapon Case
Jul 11 2018 01: +0,0.03,3433,Operation Breakout Weapon Case
Jul 12 2018 01: +0,0.03,3296,Operation Breakout Weapon Case
Jul 13 2018 01: +0,0.03,3960,Operation Breakout Weapon Case
Jul 14 2018 01: +0,0.03,4728,Operation Breakout Weapon Case
Jul 15 2018 01: +0,0.03,4146,Operation Breakout Weapon Case
Jul 16 2018 01: +0,0.03,3987,Operation Breakout Weapon Case
Jul 17 2018 01: +0,0.03,4503,Operation Breakout Weapon Case
Jul 18 2018 01: +0,0.03,4098,Operation Breakout Weapon Case
Jul 19 2018 01: +0,0.03,3463,Operation Breakout Weapon Case
Jul 20 2018 01: +0,0.03,4655,Operation Breakout Weapon Case
Jul 21 2018 01: +0,0.03,6651,Operation Breakout Weapon Case
Jul 22 2018 01: +0,0.03,4943,Operation Breakout Weapon Case
Jul 23 2018 01: +0,0.03,3536,Operation Breakout Weapon Case
Jul 24 2018 01: +0,0.03,3939,Operation Breakout Weapon Case
Jul 25 2018 01: +0,0.03,3920,Operation Breakout Weapon Case
Jul 26 2018 01: +0,0.03,4126,Operation Breakout Weapon Case
Jul 27 2018 01: +0,0.03,4068,Operation Breakout Weapon Case
Jul 28 2018 01: +0,0.03,4392,Operation Breakout Weapon Case
Jul 29 2018 01: +0,0.03,4455,Operation Breakout Weapon Case
Jul 30 2018 01: +0,0.03,5049,Operation Breakout Weapon Case
Jul 31 2018 01: +0,0.03,97052,Operation Breakout Weapon Case
Aug 01 2018 01: +0,0.03,13106,Operation Breakout Weapon Case
Aug 02 2018 01: +0,0.03,6644,Operation Breakout Weapon Case
Aug 03 2018 01: +0,0.03,17776,Operation Breakout Weapon Case
Aug 04 2018 01: +0,0.03,80363,Operation Breakout Weapon Case
Aug 05 2018 01: +0,0.03,37376,Operation Breakout Weapon Case
Aug 06 2018 01: +0,0.03,51821,Operation Breakout Weapon Case
Aug 07 2018 01: +0,0.03,58301,Operation Breakout Weapon Case
Aug 08 2018 01: +0,0.03,34739,Operation Breakout Weapon Case
Aug 09 2018 01: +0,0.03,82313,Operation Breakout Weapon Case
Aug 10 2018 01: +0,0.03,7830,Operation Breakout Weapon Case
Aug 11 2018 01: +0,0.03,5241,Operation Breakout Weapon Case
Aug 12 2018 01: +0,0.03,5054,Operation Breakout Weapon Case
Aug 13 2018 01: +0,0.03,5398,Operation Breakout Weapon Case
Aug 14 2018 01: +0,0.03,5617,Operation Breakout Weapon Case
Aug 15 2018 01: +0,0.03,7241,Operation Breakout Weapon Case
Aug 16 2018 01: +0,0.03,5072,Operation Breakout Weapon Case
Aug 17 2018 01: +0,0.03,4869,Operation Breakout Weapon Case
Aug 18 2018 01: +0,0.03,5267,Operation Breakout Weapon Case
Aug 19 2018 01: +0,0.03,5240,Operation Breakout Weapon Case
Aug 20 2018 01: +0,0.03,5609,Operation Breakout Weapon Case
Aug 21 2018 01: +0,0.03,5170,Operation Breakout Weapon Case
Aug 22 2018 01: +0,0.03,4703,Operation Breakout Weapon Case
Aug 23 2018 01: +0,0.03,3827,Operation Breakout Weapon Case
Aug 24 2018 01: +0,0.03,4475,Operation Breakout Weapon Case
Aug 25 2018 01: +0,0.03,4382,Operation Breakout Weapon Case
Aug 26 2018 01: +0,0.03,4376,Operation Breakout Weapon Case
Aug 27 2018 01: +0,0.03,4414,Operation Breakout Weapon Case
Aug 28 2018 01: +0,0.03,3714,Operation Breakout Weapon Case
Aug 29 2018 01: +0,0.03,5606,Operation Breakout Weapon Case
Aug 30 2018 01: +0,0.03,5911,Operation Breakout Weapon Case
Aug 31 2018 01: +0,0.03,6843,Operation Breakout Weapon Case
Sep 01 2018 01: +0,0.03,4101,Operation Breakout Weapon Case
Sep 02 2018 01: +0,0.03,4697,Operation Breakout Weapon Case
Sep 03 2018 01: +0,0.03,4572,Operation Breakout Weapon Case
Sep 04 2018 01: +0,0.03,5076,Operation Breakout Weapon Case
Sep 05 2018 01: +0,0.03,4411,Operation Breakout Weapon Case
Sep 06 2018 01: +0,0.03,4026,Operation Breakout Weapon Case
Sep 07 2018 01: +0,0.03,8134,Operation Breakout Weapon Case
Sep 08 2018 01: +0,0.03,6747,Operation Breakout Weapon Case
Sep 09 2018 01: +0,0.03,6588,Operation Breakout Weapon Case
Sep 10 2018 01: +0,0.03,5437,Operation Breakout Weapon Case
Sep 11 2018 01: +0,0.03,4228,Operation Breakout Weapon Case
Sep 12 2018 01: +0,0.03,4196,Operation Breakout Weapon Case
Sep 13 2018 01: +0,0.03,3933,Operation Breakout Weapon Case
Sep 14 2018 01: +0,0.03,6902,Operation Breakout Weapon Case
Sep 15 2018 01: +0,0.03,5341,Operation Breakout Weapon Case
Sep 16 2018 01: +0,0.03,6359,Operation Breakout Weapon Case
Sep 17 2018 01: +0,0.03,4379,Operation Breakout Weapon Case
Sep 18 2018 01: +0,0.03,5769,Operation Breakout Weapon Case
Sep 19 2018 01: +0,0.03,6118,Operation Breakout Weapon Case
Sep 20 2018 01: +0,0.03,5625,Operation Breakout Weapon Case
Sep 21 2018 01: +0,0.03,4532,Operation Breakout Weapon Case
Sep 22 2018 01: +0,0.03,6609,Operation Breakout Weapon Case
Sep 23 2018 01: +0,0.03,6699,Operation Breakout Weapon Case
Sep 24 2018 01: +0,0.03,5911,Operation Breakout Weapon Case
Sep 25 2018 01: +0,0.03,3825,Operation Breakout Weapon Case
Sep 26 2018 01: +0,0.03,4978,Operation Breakout Weapon Case
Sep 27 2018 01: +0,0.03,4259,Operation Breakout Weapon Case
Sep 28 2018 01: +0,0.03,7385,Operation Breakout Weapon Case
Sep 29 2018 01: +0,0.03,6470,Operation Breakout Weapon Case
Sep 30 2018 01: +0,0.03,8460,Operation Breakout Weapon Case
Oct 01 2018 01: +0,0.03,6126,Operation Breakout Weapon Case
Oct 02 2018 01: +0,0.03,6014,Operation Breakout Weapon Case
Oct 03 2018 01: +0,0.03,5025,Operation Breakout Weapon Case
Oct 04 2018 01: +0,0.03,6485,Operation Breakout Weapon Case
Oct 05 2018 01: +0,0.03,6848,Operation Breakout Weapon Case
Oct 06 2018 01: +0,0.03,6465,Operation Breakout Weapon Case
Oct 07 2018 01: +0,0.03,6516,Operation Breakout Weapon Case
Oct 08 2018 01: +0,0.03,5886,Operation Breakout Weapon Case
Oct 09 2018 01: +0,0.03,7125,Operation Breakout Weapon Case
Oct 10 2018 01: +0,0.03,6464,Operation Breakout Weapon Case
Oct 11 2018 01: +0,0.03,6997,Operation Breakout Weapon Case
Oct 12 2018 01: +0,0.03,8733,Operation Breakout Weapon Case
Oct 13 2018 01: +0,0.03,6616,Operation Breakout Weapon Case
Oct 14 2018 01: +0,0.03,6519,Operation Breakout Weapon Case
Oct 15 2018 01: +0,0.03,8191,Operation Breakout Weapon Case
Oct 16 2018 01: +0,0.03,8437,Operation Breakout Weapon Case
Oct 17 2018 01: +0,0.03,6377,Operation Breakout Weapon Case
Oct 18 2018 01: +0,0.03,6146,Operation Breakout Weapon Case
Oct 19 2018 01: +0,0.03,6274,Operation Breakout Weapon Case
Oct 20 2018 01: +0,0.03,5373,Operation Breakout Weapon Case
Oct 21 2018 01: +0,0.03,7227,Operation Breakout Weapon Case
Oct 22 2018 01: +0,0.03,4708,Operation Breakout Weapon Case
Oct 23 2018 01: +0,0.03,5042,Operation Breakout Weapon Case
Oct 24 2018 01: +0,0.03,4122,Operation Breakout Weapon Case
Oct 25 2018 01: +0,0.03,4988,Operation Breakout Weapon Case
Oct 26 2018 01: +0,0.03,4997,Operation Breakout Weapon Case
Oct 27 2018 01: +0,0.03,5364,Operation Breakout Weapon Case
Oct 28 2018 01: +0,0.03,5966,Operation Breakout Weapon Case
Oct 29 2018 01: +0,0.03,5034,Operation Breakout Weapon Case
Oct 30 2018 01: +0,0.03,5674,Operation Breakout Weapon Case
Oct 31 2018 01: +0,0.03,5483,Operation Breakout Weapon Case
Nov 01 2018 01: +0,0.03,5463,Operation Breakout Weapon Case
Nov 02 2018 01: +0,0.03,5837,Operation Breakout Weapon Case
Nov 03 2018 01: +0,0.03,5357,Operation Breakout Weapon Case
Nov 04 2018 01: +0,0.03,5007,Operation Breakout Weapon Case
Nov 05 2018 01: +0,0.03,4008,Operation Breakout Weapon Case
Nov 06 2018 01: +0,0.03,4307,Operation Breakout Weapon Case
Nov 07 2018 01: +0,0.03,3633,Operation Breakout Weapon Case
Nov 08 2018 01: +0,0.03,4192,Operation Breakout Weapon Case
Nov 09 2018 01: +0,0.03,4091,Operation Breakout Weapon Case
Nov 10 2018 01: +0,0.03,4448,Operation Breakout Weapon Case
Nov 11 2018 01: +0,0.03,4581,Operation Breakout Weapon Case
Nov 12 2018 01: +0,0.03,4038,Operation Breakout Weapon Case
Nov 13 2018 01: +0,0.03,6226,Operation Breakout Weapon Case
Nov 14 2018 01: +0,0.03,3705,Operation Breakout Weapon Case
Nov 15 2018 01: +0,0.03,3945,Operation Breakout Weapon Case
Nov 16 2018 01: +0,0.03,5441,Operation Breakout Weapon Case
Nov 17 2018 01: +0,0.03,6475,Operation Breakout Weapon Case
Nov 18 2018 01: +0,0.03,7598,Operation Breakout Weapon Case
Nov 19 2018 01: +0,0.03,5203,Operation Breakout Weapon Case
Nov 20 2018 01: +0,0.03,7119,Operation Breakout Weapon Case
Nov 21 2018 01: +0,0.03,7694,Operation Breakout Weapon Case
Nov 22 2018 01: +0,0.03,8828,Operation Breakout Weapon Case
Nov 23 2018 01: +0,0.03,7341,Operation Breakout Weapon Case
Nov 24 2018 01: +0,0.03,6362,Operation Breakout Weapon Case
Nov 25 2018 01: +0,0.03,5667,Operation Breakout Weapon Case
Nov 26 2018 01: +0,0.03,5503,Operation Breakout Weapon Case
Nov 27 2018 01: +0,0.03,3215,Operation Breakout Weapon Case
Nov 28 2018 01: +0,0.03,3701,Operation Breakout Weapon Case
Nov 29 2018 01: +0,0.03,5215,Operation Breakout Weapon Case
Nov 30 2018 01: +0,0.03,8492,Operation Breakout Weapon Case
Dec 01 2018 01: +0,0.03,4939,Operation Breakout Weapon Case
Dec 02 2018 01: +0,0.03,8812,Operation Breakout Weapon Case
Dec 03 2018 01: +0,0.03,5504,Operation Breakout Weapon Case
Dec 04 2018 01: +0,0.03,6020,Operation Breakout Weapon Case
Dec 05 2018 01: +0,0.03,5870,Operation Breakout Weapon Case
Dec 06 2018 01: +0,0.03,5433,Operation Breakout Weapon Case
Dec 07 2018 01: +0,0.03,6097,Operation Breakout Weapon Case
Dec 08 2018 01: +0,0.03,14586,Operation Breakout Weapon Case
Dec 09 2018 01: +0,0.03,11373,Operation Breakout Weapon Case
Dec 10 2018 01: +0,0.03,9558,Operation Breakout Weapon Case
Dec 11 2018 01: +0,0.03,6888,Operation Breakout Weapon Case
Dec 12 2018 01: +0,0.03,6610,Operation Breakout Weapon Case
Dec 13 2018 01: +0,0.03,8484,Operation Breakout Weapon Case
Dec 14 2018 01: +0,0.03,7175,Operation Breakout Weapon Case
Dec 15 2018 01: +0,0.03,12215,Operation Breakout Weapon Case
Dec 16 2018 01: +0,0.03,14047,Operation Breakout Weapon Case
Dec 17 2018 01: +0,0.03,13466,Operation Breakout Weapon Case
Dec 18 2018 01: +0,0.03,10468,Operation Breakout Weapon Case
Dec 19 2018 01: +0,0.03,11594,Operation Breakout Weapon Case
Dec 20 2018 01: +0,0.03,11378,Operation Breakout Weapon Case
Dec 21 2018 01: +0,0.03,10837,Operation Breakout Weapon Case
Dec 22 2018 01: +0,0.03,15117,Operation Breakout Weapon Case
Dec 23 2018 01: +0,0.03,17599,Operation Breakout Weapon Case
Dec 24 2018 01: +0,0.03,12433,Operation Breakout Weapon Case
Dec 25 2018 01: +0,0.03,15752,Operation Breakout Weapon Case
Dec 26 2018 01: +0,0.03,17679,Operation Breakout Weapon Case
Dec 27 2018 01: +0,0.03,12500,Operation Breakout Weapon Case
Dec 28 2018 01: +0,0.03,13981,Operation Breakout Weapon Case
Dec 29 2018 01: +0,0.03,13497,Operation Breakout Weapon Case
Dec 30 2018 01: +0,0.03,7912,Operation Breakout Weapon Case
Dec 31 2018 01: +0,0.03,10078,Operation Breakout Weapon Case
Jan 01 2019 01: +0,0.03,18583,Operation Breakout Weapon Case
Jan 02 2019 01: +0,0.03,7550,Operation Breakout Weapon Case
Jan 03 2019 01: +0,0.03,9818,Operation Breakout Weapon Case
Jan 04 2019 01: +0,0.03,11140,Operation Breakout Weapon Case
Jan 05 2019 01: +0,0.03,9022,Operation Breakout Weapon Case
Jan 06 2019 01: +0,0.03,13513,Operation Breakout Weapon Case
Jan 07 2019 01: +0,0.03,8176,Operation Breakout Weapon Case
Jan 08 2019 01: +0,0.03,11078,Operation Breakout Weapon Case
Jan 09 2019 01: +0,0.03,9171,Operation Breakout Weapon Case
Jan 10 2019 01: +0,0.03,8107,Operation Breakout Weapon Case
Jan 11 2019 01: +0,0.03,8963,Operation Breakout Weapon Case
Jan 12 2019 01: +0,0.03,9319,Operation Breakout Weapon Case
Jan 13 2019 01: +0,0.03,12146,Operation Breakout Weapon Case
Jan 14 2019 01: +0,0.03,11331,Operation Breakout Weapon Case
Jan 15 2019 01: +0,0.03,7712,Operation Breakout Weapon Case
Jan 16 2019 01: +0,0.03,9926,Operation Breakout Weapon Case
Jan 17 2019 01: +0,0.03,7966,Operation Breakout Weapon Case
Jan 18 2019 01: +0,0.03,6069,Operation Breakout Weapon Case
Jan 19 2019 01: +0,0.03,9127,Operation Breakout Weapon Case
Jan 20 2019 01: +0,0.03,15729,Operation Breakout Weapon Case
Jan 21 2019 01: +0,0.03,7843,Operation Breakout Weapon Case
Jan 22 2019 01: +0,0.03,11583,Operation Breakout Weapon Case
Jan 23 2019 01: +0,0.03,8609,Operation Breakout Weapon Case
Jan 24 2019 01: +0,0.03,7892,Operation Breakout Weapon Case
Jan 25 2019 01: +0,0.03,11172,Operation Breakout Weapon Case
Jan 26 2019 01: +0,0.03,11319,Operation Breakout Weapon Case
Jan 27 2019 01: +0,0.03,8164,Operation Breakout Weapon Case
Jan 28 2019 01: +0,0.03,11433,Operation Breakout Weapon Case
Jan 29 2019 01: +0,0.03,9427,Operation Breakout Weapon Case
Jan 30 2019 01: +0,0.03,13337,Operation Breakout Weapon Case
Jan 31 2019 01: +0,0.03,9929,Operation Breakout Weapon Case
Feb 01 2019 01: +0,0.03,8393,Operation Breakout Weapon Case
Feb 02 2019 01: +0,0.03,18382,Operation Breakout Weapon Case
Feb 03 2019 01: +0,0.03,21915,Operation Breakout Weapon Case
Feb 04 2019 01: +0,0.03,9796,Operation Breakout Weapon Case
Feb 05 2019 01: +0,0.03,25715,Operation Breakout Weapon Case
Feb 06 2019 01: +0,0.03,30052,Operation Breakout Weapon Case
Feb 07 2019 01: +0,0.03,21018,Operation Breakout Weapon Case
Feb 08 2019 01: +0,0.03,26443,Operation Breakout Weapon Case
Feb 09 2019 01: +0,0.03,27683,Operation Breakout Weapon Case
Feb 10 2019 01: +0,0.03,44116,Operation Breakout Weapon Case
Feb 11 2019 01: +0,0.03,12744,Operation Breakout Weapon Case
Feb 12 2019 01: +0,0.03,7352,Operation Breakout Weapon Case
Feb 13 2019 01: +0,0.03,6573,Operation Breakout Weapon Case
Feb 14 2019 01: +0,0.03,10118,Operation Breakout Weapon Case
Feb 15 2019 01: +0,0.03,7620,Operation Breakout Weapon Case
Feb 16 2019 01: +0,0.03,9596,Operation Breakout Weapon Case
Feb 17 2019 01: +0,0.03,8446,Operation Breakout Weapon Case
Feb 18 2019 01: +0,0.03,7250,Operation Breakout Weapon Case
Feb 19 2019 01: +0,0.03,8993,Operation Breakout Weapon Case
Feb 20 2019 01: +0,0.03,6802,Operation Breakout Weapon Case
Feb 21 2019 01: +0,0.03,6544,Operation Breakout Weapon Case
Feb 22 2019 01: +0,0.03,8372,Operation Breakout Weapon Case
Feb 23 2019 01: +0,0.03,18026,Operation Breakout Weapon Case
Feb 24 2019 01: +0,0.03,10602,Operation Breakout Weapon Case
Feb 25 2019 01: +0,0.03,9550,Operation Breakout Weapon Case
Feb 26 2019 01: +0,0.03,8500,Operation Breakout Weapon Case
Feb 27 2019 01: +0,0.03,8258,Operation Breakout Weapon Case
Feb 28 2019 01: +0,0.03,7799,Operation Breakout Weapon Case
Mar 01 2019 01: +0,0.03,9928,Operation Breakout Weapon Case
Mar 02 2019 01: +0,0.03,13185,Operation Breakout Weapon Case
Mar 03 2019 01: +0,0.03,14964,Operation Breakout Weapon Case
Mar 04 2019 01: +0,0.03,10471,Operation Breakout Weapon Case
Mar 05 2019 01: +0,0.03,7451,Operation Breakout Weapon Case
Mar 06 2019 01: +0,0.03,7623,Operation Breakout Weapon Case
Mar 07 2019 01: +0,0.03,6473,Operation Breakout Weapon Case
Mar 08 2019 01: +0,0.03,8572,Operation Breakout Weapon Case
Mar 09 2019 01: +0,0.03,10333,Operation Breakout Weapon Case
Mar 10 2019 01: +0,0.03,13175,Operation Breakout Weapon Case
Mar 11 2019 01: +0,0.03,8266,Operation Breakout Weapon Case
Mar 12 2019 01: +0,0.03,8539,Operation Breakout Weapon Case
Mar 13 2019 01: +0,0.03,6538,Operation Breakout Weapon Case
Mar 14 2019 01: +0,0.03,9487,Operation Breakout Weapon Case
Mar 15 2019 01: +0,0.03,26237,Operation Breakout Weapon Case
Mar 16 2019 01: +0,0.03,35356,Operation Breakout Weapon Case
Mar 17 2019 01: +0,0.03,15807,Operation Breakout Weapon Case
Mar 18 2019 01: +0,0.031,17464,Operation Breakout Weapon Case
Mar 19 2019 01: +0,0.03,16228,Operation Breakout Weapon Case
Mar 20 2019 01: +0,0.032,14243,Operation Breakout Weapon Case
Mar 21 2019 01: +0,0.031,13147,Operation Breakout Weapon Case
Mar 22 2019 01: +0,0.032,10972,Operation Breakout Weapon Case
Mar 23 2019 01: +0,0.032,14440,Operation Breakout Weapon Case
Mar 24 2019 01: +0,0.034,14705,Operation Breakout Weapon Case
Mar 25 2019 01: +0,0.034,12484,Operation Breakout Weapon Case
Mar 26 2019 01: +0,0.036,18562,Operation Breakout Weapon Case
Mar 27 2019 01: +0,0.04,16674,Operation Breakout Weapon Case
Mar 28 2019 01: +0,0.045,24111,Operation Breakout Weapon Case
Mar 29 2019 01: +0,0.06,29314,Operation Breakout Weapon Case
Mar 30 2019 01: +0,0.056,17294,Operation Breakout Weapon Case
Mar 31 2019 01: +0,0.047,16355,Operation Breakout Weapon Case
Apr 01 2019 01: +0,0.044,14942,Operation Breakout Weapon Case
Apr 02 2019 01: +0,0.042,12804,Operation Breakout Weapon Case
Apr 03 2019 01: +0,0.036,12310,Operation Breakout Weapon Case
Apr 04 2019 01: +0,0.038,12510,Operation Breakout Weapon Case
Apr 05 2019 01: +0,0.042,12113,Operation Breakout Weapon Case
Apr 06 2019 01: +0,0.049,15907,Operation Breakout Weapon Case
Apr 07 2019 01: +0,0.046,14472,Operation Breakout Weapon Case
Apr 08 2019 01: +0,0.049,14213,Operation Breakout Weapon Case
Apr 09 2019 01: +0,0.049,12698,Operation Breakout Weapon Case
Apr 10 2019 01: +0,0.048,14747,Operation Breakout Weapon Case
Apr 11 2019 01: +0,0.046,11429,Operation Breakout Weapon Case
Apr 12 2019 01: +0,0.052,12390,Operation Breakout Weapon Case
Apr 13 2019 01: +0,0.056,33198,Operation Breakout Weapon Case
Apr 14 2019 01: +0,0.059,29627,Operation Breakout Weapon Case
Apr 15 2019 01: +0,0.059,20788,Operation Breakout Weapon Case
Apr 16 2019 01: +0,0.061,14914,Operation Breakout Weapon Case
Apr 17 2019 01: +0,0.06,15182,Operation Breakout Weapon Case
Apr 18 2019 01: +0,0.06,13768,Operation Breakout Weapon Case
Apr 19 2019 01: +0,0.06,11391,Operation Breakout Weapon Case
Apr 20 2019 01: +0,0.058,16341,Operation Breakout Weapon Case
Apr 21 2019 01: +0,0.057,12655,Operation Breakout Weapon Case
Apr 22 2019 01: +0,0.059,13315,Operation Breakout Weapon Case
Apr 23 2019 01: +0,0.057,12526,Operation Breakout Weapon Case
Apr 24 2019 01: +0,0.054,11140,Operation Breakout Weapon Case
Apr 25 2019 01: +0,0.056,11960,Operation Breakout Weapon Case
Apr 26 2019 01: +0,0.059,13052,Operation Breakout Weapon Case
Apr 27 2019 01: +0,0.055,10514,Operation Breakout Weapon Case
Apr 28 2019 01: +0,0.054,12334,Operation Breakout Weapon Case
Apr 29 2019 01: +0,0.052,10518,Operation Breakout Weapon Case
Apr 30 2019 01: +0,0.056,11426,Operation Breakout Weapon Case
May 01 2019 01: +0,0.052,10136,Operation Breakout Weapon Case
May 02 2019 01: +0,0.049,11631,Operation Breakout Weapon Case
May 03 2019 01: +0,0.052,10706,Operation Breakout Weapon Case
May 04 2019 01: +0,0.053,9869,Operation Breakout Weapon Case
May 05 2019 01: +0,0.055,12318,Operation Breakout Weapon Case
May 06 2019 01: +0,0.05,9068,Operation Breakout Weapon Case
May 07 2019 01: +0,0.044,12404,Operation Breakout Weapon Case
May 08 2019 01: +0,0.04,14767,Operation Breakout Weapon Case
May 09 2019 01: +0,0.042,15746,Operation Breakout Weapon Case
May 10 2019 01: +0,0.045,13215,Operation Breakout Weapon Case
May 11 2019 01: +0,0.042,11926,Operation Breakout Weapon Case
May 12 2019 01: +0,0.046,10581,Operation Breakout Weapon Case
May 13 2019 01: +0,0.043,10261,Operation Breakout Weapon Case
May 14 2019 01: +0,0.052,19961,Operation Breakout Weapon Case
May 15 2019 01: +0,0.052,17710,Operation Breakout Weapon Case
May 16 2019 01: +0,0.052,12325,Operation Breakout Weapon Case
May 17 2019 01: +0,0.054,14254,Operation Breakout Weapon Case
May 18 2019 01: +0,0.054,14772,Operation Breakout Weapon Case
May 19 2019 01: +0,0.054,16730,Operation Breakout Weapon Case
May 20 2019 01: +0,0.052,15879,Operation Breakout Weapon Case
May 21 2019 01: +0,0.05,14809,Operation Breakout Weapon Case
May 22 2019 01: +0,0.05,14599,Operation Breakout Weapon Case
May 23 2019 01: +0,0.05,16285,Operation Breakout Weapon Case
May 24 2019 01: +0,0.05,17880,Operation Breakout Weapon Case
May 25 2019 01: +0,0.051,15011,Operation Breakout Weapon Case
May 26 2019 01: +0,0.052,15094,Operation Breakout Weapon Case
May 27 2019 01: +0,0.051,15990,Operation Breakout Weapon Case
May 28 2019 01: +0,0.051,14660,Operation Breakout Weapon Case
May 29 2019 01: +0,0.05,14673,Operation Breakout Weapon Case
May 30 2019 01: +0,0.05,19023,Operation Breakout Weapon Case
May 31 2019 01: +0,0.052,23517,Operation Breakout Weapon Case
Jun 01 2019 01: +0,0.061,22072,Operation Breakout Weapon Case
Jun 02 2019 01: +0,0.064,19552,Operation Breakout Weapon Case
Jun 03 2019 01: +0,0.067,34063,Operation Breakout Weapon Case
Jun 04 2019 01: +0,0.072,22325,Operation Breakout Weapon Case
Jun 05 2019 01: +0,0.075,30513,Operation Breakout Weapon Case
